x,y
1.899993896484375,331.6999816894531
2.899993896484375,331.6999816894531
2.899993896484375,331.6999816894531
2.899993896484375,332.6999816894531
3.899993896484375,332.6999816894531
4.899993896484375,332.6999816894531
4.899993896484375,333.6999816894531
5.899993896484375,333.6999816894531
5.899993896484375,334.6999816894531
6.899993896484375,335.6999816894531
7.899993896484375,336.6999816894531
8.899993896484375,337.6999816894531
9.899993896484375,337.6999816894531
10.899993896484375,338.6999816894531
10.899993896484375,338.6999816894531
11.899993896484375,339.6999816894531
11.899993896484375,339.6999816894531
12.899993896484375,340.6999816894531
13.899993896484375,340.6999816894531
14.899993896484375,341.6999816894531
15.899993896484375,341.6999816894531
19.899993896484375,342.6999816894531
20.899993896484375,342.6999816894531
22.899993896484375,343.6999816894531
23.899993896484375,344.6999816894531
26.899993896484375,345.6999816894531
27.899993896484375,345.6999816894531
28.899993896484375,346.6999816894531
29.899993896484375,346.6999816894531
31.899993896484375,347.6999816894531
32.899993896484375,347.6999816894531
32.899993896484375,348.6999816894531
34.899993896484375,349.6999816894531
35.899993896484375,349.6999816894531
36.899993896484375,350.6999816894531
36.899993896484375,351.6999816894531
37.899993896484375,351.6999816894531
37.899993896484375,351.6999816894531
39.899993896484375,353.6999816894531
40.899993896484375,353.6999816894531
41.899993896484375,355.6999816894531
42.899993896484375,355.6999816894531
43.899993896484375,356.6999816894531
45.899993896484375,358.6999816894531
45.899993896484375,358.6999816894531
46.899993896484375,359.6999816894531
46.899993896484375,360.6999816894531
48.899993896484375,361.6999816894531
49.899993896484375,361.6999816894531
49.899993896484375,361.6999816894531
49.899993896484375,362.6999816894531
50.899993896484375,362.6999816894531
50.899993896484375,363.6999816894531
51.899993896484375,365.6999816894531
52.899993896484375,365.6999816894531
52.899993896484375,366.6999816894531
53.899993896484375,367.6999816894531
53.899993896484375,367.6999816894531
53.899993896484375,368.6999816894531
54.899993896484375,369.6999816894531
54.899993896484375,369.6999816894531
55.899993896484375,372.6999816894531
55.899993896484375,373.6999816894531
56.899993896484375,374.6999816894531
56.899993896484375,374.6999816894531
57.899993896484375,375.6999816894531
57.899993896484375,376.6999816894531
58.899993896484375,378.6999816894531
59.899993896484375,379.6999816894531
61.899993896484375,382.6999816894531
61.899993896484375,382.6999816894531
61.899993896484375,384.6999816894531
62.899993896484375,384.6999816894531
62.899993896484375,385.6999816894531
63.899993896484375,386.6999816894531
64.89999389648438,386.6999816894531
65.89999389648438,387.6999816894531
65.89999389648438,387.6999816894531
66.89999389648438,388.6999816894531
66.89999389648438,388.6999816894531
67.89999389648438,388.6999816894531
68.89999389648438,389.6999816894531
69.89999389648438,390.6999816894531
69.89999389648438,391.6999816894531
70.89999389648438,391.6999816894531
71.89999389648438,391.6999816894531
71.89999389648438,392.6999816894531
72.89999389648438,392.6999816894531
72.89999389648438,393.6999816894531
73.89999389648438,394.6999816894531
73.89999389648438,394.6999816894531
74.89999389648438,394.6999816894531
75.89999389648438,395.6999816894531
75.89999389648438,395.6999816894531
76.89999389648438,396.6999816894531
77.89999389648438,396.6999816894531
77.89999389648438,396.6999816894531
77.89999389648438,396.6999816894531
78.89999389648438,397.6999816894531
78.89999389648438,397.6999816894531
78.89999389648438,397.6999816894531
78.89999389648438,398.6999816894531
80.89999389648438,399.6999816894531
81.89999389648438,400.6999816894531
81.89999389648438,401.6999816894531
82.89999389648438,403.6999816894531
82.89999389648438,403.6999816894531
83.89999389648438,404.6999816894531
84.89999389648438,406.6999816894531
84.89999389648438,407.6999816894531
85.89999389648438,408.6999816894531
86.89999389648438,410.6999816894531
86.89999389648438,411.6999816894531
87.89999389648438,413.6999816894531
87.89999389648438,414.6999816894531
88.89999389648438,415.6999816894531
88.89999389648438,416.6999816894531
89.89999389648438,416.6999816894531
90.89999389648438,417.6999816894531
90.89999389648438,420.6999816894531
91.89999389648438,420.6999816894531
91.89999389648438,422.6999816894531
92.89999389648438,423.6999816894531
93.89999389648438,423.6999816894531
93.89999389648438,424.6999816894531
94.89999389648438,425.6999816894531
95.89999389648438,426.6999816894531
95.89999389648438,426.6999816894531
95.89999389648438,426.6999816894531
95.89999389648438,427.6999816894531
96.89999389648438,427.6999816894531
96.89999389648438,427.6999816894531
97.89999389648438,428.6999816894531
98.89999389648438,429.6999816894531
98.89999389648438,429.6999816894531
99.89999389648438,430.6999816894531
100.89999389648438,432.6999816894531
100.89999389648438,432.6999816894531
102.89999389648438,432.6999816894531
102.89999389648438,433.6999816894531
103.89999389648438,434.6999816894531
104.89999389648438,435.6999816894531
104.89999389648438,435.6999816894531
104.89999389648438,436.6999816894531
105.89999389648438,436.6999816894531
105.89999389648438,436.6999816894531
106.89999389648438,437.6999816894531
107.89999389648438,438.6999816894531
107.89999389648438,438.6999816894531
107.89999389648438,439.6999816894531
108.89999389648438,440.6999816894531
109.89999389648438,440.6999816894531
109.89999389648438,440.6999816894531
109.89999389648438,441.6999816894531
109.89999389648438,441.6999816894531
110.89999389648438,441.6999816894531
110.89999389648438,443.6999816894531
111.89999389648438,444.6999816894531
112.89999389648438,444.6999816894531
113.89999389648438,445.6999816894531
113.89999389648438,445.6999816894531
113.89999389648438,445.6999816894531
113.89999389648438,446.6999816894531
114.89999389648438,446.6999816894531
114.89999389648438,447.6999816894531
115.89999389648438,447.6999816894531
116.89999389648438,448.6999816894531
116.89999389648438,449.6999816894531
118.89999389648438,449.6999816894531
119.89999389648438,450.6999816894531
119.89999389648438,450.6999816894531
119.89999389648438,450.6999816894531
120.89999389648438,451.6999816894531
121.89999389648438,451.6999816894531
122.89999389648438,451.6999816894531
122.89999389648438,451.6999816894531
122.89999389648438,452.6999816894531
123.89999389648438,452.6999816894531
124.89999389648438,452.6999816894531
125.89999389648438,452.6999816894531
125.89999389648438,452.6999816894531
126.89999389648438,452.6999816894531
127.89999389648438,453.6999816894531
127.89999389648438,453.6999816894531
128.89999389648438,454.6999816894531
128.89999389648438,454.6999816894531
130.89999389648438,455.6999816894531
130.89999389648438,456.6999816894531
131.89999389648438,456.6999816894531
131.89999389648438,457.6999816894531
132.89999389648438,458.6999816894531
133.89999389648438,458.6999816894531
134.89999389648438,459.6999816894531
134.89999389648438,459.6999816894531
135.89999389648438,460.6999816894531
135.89999389648438,461.6999816894531
136.89999389648438,462.6999816894531
136.89999389648438,463.6999816894531
136.89999389648438,463.6999816894531
137.89999389648438,464.6999816894531
137.89999389648438,464.6999816894531
137.89999389648438,466.6999816894531
137.89999389648438,467.6999816894531
138.89999389648438,469.6999816894531
139.89999389648438,470.6999816894531
139.89999389648438,471.6999816894531
139.89999389648438,472.6999816894531
139.89999389648438,473.6999816894531
139.89999389648438,475.6999816894531
140.89999389648438,476.6999816894531
140.89999389648438,479.6999816894531
140.89999389648438,481.6999816894531
141.89999389648438,482.6999816894531
142.89999389648438,484.6999816894531
142.89999389648438,485.6999816894531
142.89999389648438,486.6999816894531
143.89999389648438,486.6999816894531
143.89999389648438,487.6999816894531
143.89999389648438,488.6999816894531
144.89999389648438,489.6999816894531
145.89999389648438,490.6999816894531
145.89999389648438,490.6999816894531
146.89999389648438,492.6999816894531
